TR_S10_PTO_STO(100)_500c_150mT_20000sh_5hz_2theta omega_04162026{1}	
2θ, °	Intensity, cps
20.3568000793457	0
20.3616008758545	0
20.3663997650146	0
20.3712005615234	28.7685203552246
20.3759994506836	14.4709215164185
20.3808002471924	15.1585836410522
20.3855991363525	0
20.3903999328613	0
20.3952007293701	14.9654960632324
20.3999996185303	0
20.4048004150391	0
20.4095993041992	0
20.414400100708	0
20.4192008972168	0
20.423999786377	0
20.4288005828857	0
20.4335994720459	14.7768325805664
20.4384002685547	15.1258974075317
20.4431991577148	14.1295194625854
20.4479999542236	0
20.4528007507324	0
20.4575996398926	4.73270320892334
20.4624004364014	0
20.4671993255615	0
20.4720001220703	0
20.4768009185791	14.6488990783691
20.4815998077393	29.4178524017334
20.486400604248	0
20.4911994934082	0
20.496000289917	14.4865741729736
20.5007991790771	0
20.5055999755859	14.7223253250122
20.5104007720947	0
20.5151996612549	14.3119678497314
20.5200004577637	0
20.5247993469238	28.7934017181396
20.5296001434326	19.1565055847168
20.5344009399414	0
20.5391998291016	14.4320182800293
20.5440006256104	0
20.5487995147705	0
20.5536003112793	0
20.5583992004395	0
20.5631999969482	0
20.568000793457	14.1655340194702
20.5727996826172	0
20.577600479126	14.2638101577759
20.5823993682861	14.8946332931519
20.5872001647949	14.5561943054199
20.5919990539551	14.4567623138428
20.5967998504639	39.5891990661621
20.6016006469727	29.3164024353027
20.6063995361328	14.3206052780151
20.6112003326416	0
20.6159992218018	0
20.6208000183105	14.7551927566528
20.6256008148193	0
20.6303997039795	0
20.6352005004883	14.7624559402466
20.6399993896484	14.8421325683594
20.6448001861572	0
20.6495990753174	0
20.6543998718262	0
20.659200668335	0
20.6639995574951	4.79563856124878
20.6688003540039	0
20.6735992431641	0
20.6784000396729	30.0132160186768
20.6832008361816	0
20.6879997253418	0
20.6928005218506	0
20.6975994110107	28.7374954223633
20.7024002075195	0
20.7071990966797	14.7752981185913
20.7119998931885	0
20.7168006896973	0
20.7215995788574	0
20.7264003753662	19.0509757995605
20.7311992645264	15.0952119827271
20.7360000610352	0
20.7408008575439	14.4092636108398
20.7455997467041	0
20.7504005432129	14.4889621734619
20.755199432373	0
20.7600002288818	0
20.764799118042	0
20.7695999145508	43.5080184936523
20.7744007110596	14.4633073806763
20.7791996002197	0
20.7840003967285	15.0029706954956
20.7887992858887	0
20.7936000823975	0
20.7984008789063	4.80702066421509
20.8031997680664	13.9435930252075
20.8080005645752	0
20.8127994537354	0
20.8176002502441	14.3029279708862
20.8223991394043	14.521110534668
20.8271999359131	0
20.8320007324219	14.5408143997192
20.836799621582	15.1813631057739
20.8416004180908	14.1393241882324
20.846399307251	0
20.8512001037598	0
20.8560009002686	14.1760559082031
20.8607997894287	4.65332365036011
20.8656005859375	0
20.8703994750977	60.4855155944824
20.8752002716064	0
20.8799991607666	28.4125442504883
20.8847999572754	4.67116451263428
20.8896007537842	4.75465440750122
20.8943996429443	0
20.8992004394531	0
20.9039993286133	0
20.9088001251221	0
20.9136009216309	0
20.918399810791	0
20.9232006072998	0
20.92799949646	14.0525035858154
20.9328002929688	14.4674797058105
20.9375991821289	15.2865934371948
20.9423999786377	0
20.9472007751465	0
20.9519996643066	14.3790445327759
20.9568004608154	14.2671976089478
20.9615993499756	0
20.9664001464844	15.2807531356812
20.9712009429932	0
20.9759998321533	0
20.9808006286621	0
20.9855995178223	58.5435218811035
20.9904003143311	0
20.9951992034912	0
21	14.4633073806763
21.0048007965088	18.639440536499
21.0095996856689	0
21.0144004821777	14.2964868545532
21.0191993713379	14.3944473266602
21.0240001678467	14.8025007247925
21.0287990570068	29.2763576507568
21.0335998535156	0
21.0384006500244	30.0194816589355
21.0431995391846	29.1809730529785
21.0480003356934	0
21.0527992248535	0
21.0576000213623	19.3455982208252
21.0624008178711	0
21.0671997070313	0
21.07200050354	0
21.0767993927002	14.6762790679932
21.081600189209	28.4354381561279
21.0863990783691	28.91579246521
21.0911998748779	0
21.0960006713867	0
21.1007995605469	0
21.1056003570557	14.1919555664063
21.1103992462158	14.7297334671021
21.1152000427246	0
21.1200008392334	0
21.1247997283936	19.0190086364746
21.1296005249023	0
21.1343994140625	0
21.1392002105713	0
21.1439990997314	28.6892986297607
21.1487998962402	28.0552005767822
21.153600692749	0
21.1583995819092	0
21.163200378418	0
21.1679992675781	0
21.1728000640869	0
21.1776008605957	0
21.1823997497559	0
21.1872005462646	14.8365316390991
21.1919994354248	14.5058546066284
21.1968002319336	14.077296257019
21.2015991210938	0
21.2063999176025	0
21.2112007141113	4.65332365036011
21.2159996032715	0
21.2208003997803	0
21.2255992889404	0
21.2304000854492	33.7399826049805
21.235200881958	0
21.2399997711182	28.6031303405762
21.244800567627	29.6623268127441
21.2495994567871	0
21.2544002532959	0
21.2591991424561	0
21.2639999389648	29.3054752349854
21.2688007354736	18.9385738372803
21.2735996246338	0
21.2784004211426	14.9139881134033
21.2831993103027	14.5639762878418
21.2880001068115	0
21.2928009033203	14.3866310119629
21.2975997924805	29.3105907440186
21.3024005889893	0
21.3071994781494	0
21.3120002746582	0
21.3167991638184	14.5346403121948
21.3215999603271	14.1116561889648
21.3264007568359	14.7884225845337
21.3311996459961	14.7830829620361
21.3360004425049	0
21.340799331665	0
21.3456001281738	29.5068187713623
21.3504009246826	14.7297334671021
21.3551998138428	0
21.3600006103516	14.208869934082
21.3647994995117	14.7623052597046
21.3696002960205	0
21.3743991851807	30.068941116333
21.3791999816895	0
21.3840007781982	0
21.3887996673584	14.4206218719482
21.3936004638672	0
21.3983993530273	34.4419097900391
21.4032001495361	0
21.4080009460449	0
21.4127998352051	19.6307601928711
21.4176006317139	0
21.422399520874	0
21.4272003173828	14.0667505264282
21.431999206543	0
21.4368000030518	14.2157506942749
21.4416007995605	0
21.4463996887207	0
21.4512004852295	0
21.4559993743896	14.4157972335815
21.4608001708984	0
21.4655990600586	14.4505634307861
21.4703998565674	28.7980461120605
21.4752006530762	19.2284240722656
21.4799995422363	14.5922603607178
21.4848003387451	0
21.4895992279053	14.5253057479858
21.4944000244141	0
21.4992008209229	14.9247131347656
21.503999710083	14.2020616531372
21.5088005065918	29.0978183746338
21.513599395752	18.7780361175537
21.5184001922607	0
21.5231990814209	0
21.5279998779297	0
21.5328006744385	0
21.5375995635986	28.9061870574951
21.5424003601074	0
21.5471992492676	28.1540489196777
21.5520000457764	14.3439455032349
21.5568008422852	0
21.5615997314453	43.8874969482422
21.5664005279541	0
21.5711994171143	29.145357131958
21.576000213623	18.8934745788574
21.5807991027832	0
21.585599899292	14.7284173965454
21.5904006958008	0
21.5951995849609	14.7617902755737
21.6000003814697	0
21.6047992706299	14.3522024154663
21.6096000671387	29.3603134155273
21.6144008636475	14.4353790283203
21.6191997528076	0
21.6240005493164	14.5160074234009
21.6287994384766	0
21.6336002349854	14.3678770065308
21.6383991241455	0
21.6431999206543	13.7599792480469
21.6480007171631	0
21.6527996063232	0
21.657600402832	0
21.6623992919922	14.5714054107666
21.667200088501	13.9550371170044
21.6720008850098	0
21.6767997741699	4.80215978622437
21.6816005706787	0
21.6863994598389	0
21.6912002563477	14.8798856735229
21.6959991455078	14.5408143997192
21.7007999420166	0
21.7056007385254	0
21.7103996276855	0
21.7152004241943	58.8712615966797
21.7199993133545	0
21.7248001098633	0
21.7296009063721	0
21.7343997955322	0
21.739200592041	27.8177452087402
21.7439994812012	0
21.74880027771	18.884822845459
21.7535991668701	14.7814769744873
21.7583999633789	14.9476280212402
21.7632007598877	29.8462371826172
21.7679996490479	0
21.7728004455566	14.952787399292
21.7775993347168	0
21.7824001312256	29.180004119873
21.7872009277344	0
21.7919998168945	0
21.7968006134033	14.6488990783691
21.8015995025635	14.3761301040649
21.8064002990723	14.7457141876221
21.8111991882324	47.6687049865723
21.8159999847412	0
21.82080078125	0
21.8255996704102	28.6020641326904
21.8304004669189	14.3995447158813
21.8351993560791	0
21.8400001525879	14.4876823425293
21.8448009490967	14.5892353057861
21.8495998382568	30.3647575378418
21.8544006347656	29.0406055450439
21.8591995239258	14.4948930740356
21.8640003204346	14.6271085739136
21.8687992095947	13.8938808441162
21.8736000061035	28.9135913848877
21.8784008026123	0
21.8831996917725	0
21.8880004882813	0
21.8927993774414	0
21.8976001739502	4.65436840057373
21.9023990631104	28.4658699035645
21.9071998596191	0
21.9120006561279	0
21.9167995452881	0
21.9216003417969	0
21.926399230957	28.7339248657227
21.9312000274658	0
21.9360008239746	14.750883102417
21.9407997131348	14.9092292785645
21.9456005096436	0
21.9503993988037	28.4778270721436
21.9552001953125	0
21.9599990844727	29.0439262390137
21.9647998809814	0
21.9696006774902	0
21.9743995666504	14.4509057998657
21.9792003631592	0
21.9839992523193	0
21.9888000488281	14.5249185562134
21.9936008453369	14.9648771286011
21.9983997344971	0
22.0032005310059	0
22.007999420166	0
22.0128002166748	18.6600856781006
22.017599105835	0
22.0223999023438	14.6145687103271
22.0272006988525	0
22.0319995880127	0
22.0368003845215	0
22.0415992736816	14.3632621765137
22.0464000701904	0
22.0512008666992	0
22.0559997558594	38.3350028991699
22.0608005523682	0
22.0655994415283	42.9114646911621
22.0704002380371	14.5301418304443
22.0751991271973	28.0915756225586
22.0799999237061	14.9889459609985
22.0848007202148	33.926025390625
22.089599609375	0
22.0944004058838	0
22.0991992950439	15.0619449615479
22.1040000915527	0
22.1088008880615	15.1601123809814
22.1135997772217	0
22.1184005737305	0
22.1231994628906	0
22.1280002593994	43.2770080566406
22.1327991485596	15.1094169616699
22.1375999450684	14.4430532455444
22.1424007415771	14.7405233383179
22.1471996307373	0
22.1520004272461	24.5352401733398
22.1567993164063	32.754810333252
22.161600112915	29.2890739440918
22.1664009094238	28.7892951965332
22.171199798584	14.1713590621948
22.1760005950928	15.1759233474731
22.1807994842529	14.3027772903442
22.1856002807617	0
22.1903991699219	43.6710052490234
22.1951999664307	0
22.2000007629395	14.8033962249756
22.2047996520996	42.8975486755371
22.2096004486084	4.66399955749512
22.2143993377686	0
22.2192001342773	14.9741106033325
22.2240009307861	44.3975944519043
22.2287998199463	14.0740213394165
22.2336006164551	28.0967426300049
22.2383995056152	0
22.243200302124	43.0503768920898
22.2479991912842	14.3590869903564
22.252799987793	28.7336101531982
22.2576007843018	14.0745258331299
22.2623996734619	0
22.2672004699707	0
22.2719993591309	44.1476440429688
22.2768001556396	14.3744020462036
22.2816009521484	29.885404586792
22.2863998413086	9.24691009521484
22.2912006378174	18.8625831604004
22.2959995269775	14.0289812088013
22.3008003234863	9.45882892608643
22.3055992126465	33.0252723693848
22.3104000091553	19.3806095123291
22.3152008056641	43.3255844116211
22.3199996948242	28.8000164031982
22.324800491333	4.65982532501221
22.3295993804932	43.2078323364258
22.334400177002	24.5760917663574
22.3391990661621	15.6147527694702
22.3439998626709	43.3290977478027
22.3488006591797	28.6509552001953
22.3535995483398	43.6838073730469
22.3584003448486	15.0820150375366
22.3631992340088	14.7432746887207
22.3680000305176	0
22.3728008270264	48.7621116638184
22.3775997161865	33.3289489746094
22.3824005126953	87.8037033081055
22.3871994018555	43.1821594238281
22.3920001983643	0
22.3967990875244	28.5610256195068
22.4015998840332	28.9622669219971
22.406400680542	4.89095211029053
22.4111995697021	0
22.4160003662109	29.3290710449219
22.4207992553711	0
22.4256000518799	4.91873359680176
22.4304008483887	4.72007036209106
22.4351997375488	127.390121459961
22.4400005340576	29.1024284362793
22.4447994232178	43.7876663208008
22.4496002197266	33.8017425537109
22.4543991088867	0
22.4591999053955	103.689636230469
22.4640007019043	87.3908538818359
22.4687995910645	58.5850486755371
22.4736003875732	58.4842643737793
22.4783992767334	18.7795600891113
22.4832000732422	44.0337448120117
22.488000869751	43.2068138122559
22.4927997589111	73.1321105957031
22.4976005554199	74.481071472168
22.5023994445801	52.6598167419434
22.5072002410889	58.0438919067383
22.511999130249	71.4494476318359
22.5167999267578	57.7384910583496
22.5216007232666	47.8524360656738
22.5263996124268	34.1213493347168
22.5312004089355	29.1255970001221
22.5359992980957	74.7037048339844
22.5408000946045	87.9095230102539
22.5456008911133	58.4140625
22.5503997802734	34.1202201843262
22.5552005767822	101.37287902832
22.5599994659424	117.773124694824
22.5648002624512	147.36083984375
22.5695991516113	57.2440147399902
22.5743999481201	62.5271797180176
22.5792007446289	57.7690277099609
22.5839996337891	115.010185241699
22.5888004302979	105.796546936035
22.593599319458	118.476440429688
22.5984001159668	102.514366149902
22.6032009124756	174.255249023438
22.6079998016357	135.979064941406
22.6128005981445	162.703994750977
22.6175994873047	188.130722045898
22.6224002838135	216.74462890625
22.6271991729736	178.537689208984
22.6319999694824	260.326232910156
22.6368007659912	353.977630615234
22.6415996551514	468.976348876953
22.6464004516602	399.901336669922
22.6511993408203	509.856689453125
22.6560001373291	603.085571289063
22.6608009338379	948.643798828125
22.665599822998	1333.58898925781
22.6704006195068	1570.51892089844
22.675199508667	3441.30395507813
22.6800003051758	7729.14794921875
22.6847991943359	13062.587890625
22.6895999908447	19073.904296875
22.6944007873535	24496.59765625
22.6991996765137	27640.875
22.7040004730225	35029.015625
22.7087993621826	40050.29296875
22.7136001586914	45100.9765625
22.7183990478516	51318.3515625
22.7231998443604	54331.52734375
22.7280006408691	56133.546875
22.7327995300293	57508.8984375
22.7376003265381	60785.3046875
22.7423992156982	60911.98046875
22.747200012207	61336.37109375
22.7520008087158	59842.03515625
22.756799697876	60492.078125
22.7616004943848	58418.92578125
22.7663993835449	55209.91015625
22.7712001800537	52123.21484375
22.7759990692139	51700.9765625
22.7807998657227	50812.23828125
22.7856006622314	50301.47265625
22.7903995513916	50427.48046875
22.7952003479004	51556.19921875
22.7999992370605	52967.58203125
22.8048000335693	52431.62109375
22.8096008300781	49418.00390625
22.8143997192383	49473.171875
22.8192005157471	52428.21875
22.8239994049072	53944.55078125
22.828800201416	51011.125
22.8335990905762	52156.28515625
22.838399887085	55234.8515625
22.8432006835938	58057.84765625
22.8479995727539	59393.23046875
22.8528003692627	59863.375
22.8575992584229	61318.68359375
22.8624000549316	63886.4140625
22.8672008514404	65346.4375
22.8719997406006	61859.00390625
22.8768005371094	60555.39453125
22.8815994262695	60285.42578125
22.8864002227783	58765.375
22.8911991119385	55682.88671875
22.8959999084473	54883.99609375
22.9008007049561	52086.3671875
22.9055995941162	53242.2421875
22.910400390625	50286.9453125
22.9151992797852	50782.2109375
22.9200000762939	46802.19140625
22.9248008728027	41750
22.9295997619629	37815.76953125
22.9344005584717	30855.23046875
22.9391994476318	24714.12890625
22.9440002441406	18488.12109375
22.9487991333008	16534.203125
22.9535999298096	13006.7490234375
22.9584007263184	10256.578125
22.9631996154785	8688.3564453125
22.9680004119873	6502.02685546875
22.9727993011475	4388.7216796875
22.9776000976563	3401.67309570313
22.982400894165	2572.46508789063
22.9871997833252	1917.95349121094
22.992000579834	1386.83081054688
22.9967994689941	1173.14819335938
23.0016002655029	1067.19384765625
23.0063991546631	773.029724121094
23.0111999511719	601.967956542969
23.0160007476807	374.094635009766
23.0207996368408	76.9834213256836
23.0256004333496	96.937873840332
23.0303993225098	85.9708099365234
23.0352001190186	112.075531005859
23.0400009155273	48.017391204834
23.0447998046875	71.4325485229492
23.0496006011963	86.6439971923828
23.0543994903564	47.6604118347168
23.0592002868652	62.9231262207031
23.0639991760254	44.4170951843262
23.0687999725342	29.0054817199707
23.073600769043	33.2302703857422
23.0783996582031	33.8001708984375
23.0832004547119	18.9235439300537
23.0879993438721	57.7027587890625
23.0928001403809	14.1947603225708
23.0976009368896	14.4865741729736
23.1023998260498	29.6215744018555
23.1072006225586	34.3377799987793
23.1119995117188	43.0757331848145
23.1168003082275	18.8680019378662
23.1215991973877	19.5600967407227
23.1263999938965	15.0944128036499
23.1312007904053	14.6222476959229
23.1359996795654	9.42913055419922
23.1408004760742	0
23.1455993652344	19.6861038208008
23.1504001617432	33.1714019775391
23.1551990509033	44.171688079834
23.1599998474121	19.5451049804688
23.1648006439209	13.9760789871216
23.1695995330811	29.3590564727783
23.1744003295898	0
23.17919921875	19.7750205993652
23.1840000152588	14.5574588775635
23.1888008117676	23.3196067810059
23.1935997009277	20.2976474761963
23.1984004974365	28.2706985473633
23.2031993865967	4.65436840057373
23.2080001831055	14.6076993942261
23.2127990722656	0
23.2175998687744	9.34127902984619
23.2224006652832	0
23.2271995544434	14.0936670303345
23.2320003509521	14.3956727981567
23.2367992401123	14.3921785354614
23.2416000366211	0
23.2464008331299	19.74973487854
23.25119972229	43.5870971679688
23.2560005187988	14.4320182800293
23.260799407959	15.2422027587891
23.2656002044678	14.8077955245972
23.2703990936279	14.4460487365723
23.2751998901367	19.9221363067627
23.2800006866455	19.2580795288086
23.2847995758057	13.9955596923828
23.2896003723145	0
23.2943992614746	14.821704864502
23.2992000579834	29.8507308959961
23.3040008544922	14.4498128890991
23.3087997436523	0
